X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.46519,43.761045,6915631,1248878,2011,2011-08-12T04:00:00.000Z,1808,18,DUFFERIN Stre,STEEPROCK Driv, ,Major Arterial,North York,43.761045,-79.46519,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minimal,0,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,32,,,34,,1793
-79.46649,43.682045,5313834,1017137,2008,2008-01-25T05:00:00.000Z,1823,18,ROGERS RD,KANE AVE, ,Minor Arterial,Toronto and East York,43.682045,-79.46649,Intersection, ,Stop Sign,Clear,Dark,Dry,Fatal,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,12,,,110,,1794
-79.53899,43.679845,5335112,1027162,2008,2008-03-10T04:00:00.000Z,2155,21,EGLINTON AVE W,ISLINGTON AVE, ,Major Arterial,Etobicoke York,43.679845,-79.53899,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,85 to 89,Major,0, ,"Automobile, Station Wagon", , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,"23,22",,,7,,1795
-79.53899,43.679845,5335113,1027162,2008,2008-03-10T04:00:00.000Z,2155,21,EGLINTON AVE W,ISLINGTON AVE, ,Major Arterial,Etobicoke York,43.679845,-79.53899,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,85 to 89,Minor,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,"23,22",,,7,,1796
-79.483188,43.693354,80632027,5000998310,2015,2015-06-14T04:00:00.000Z,1409,14,TRETHEWEY DR,CLEARVIEW HTS,5 m West of,Minor Arterial,Etobicoke York,43.693354,-79.483188,Intersection,At Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,25 to 29,Major,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,12,,,112,,1797
-79.46649,43.682045,5313835,1017137,2008,2008-01-25T05:00:00.000Z,1823,18,ROGERS RD,KANE AVE, ,Minor Arterial,Toronto and East York,43.682045,-79.46649,Intersection, ,Stop Sign,Clear,Dark,Dry,Fatal,Angle,Driver,25 to 29,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,12,,,110,,1798
-79.53899,43.679845,5335114,1027162,2008,2008-03-10T04:00:00.000Z,2155,21,EGLINTON AVE W,ISLINGTON AVE, ,Major Arterial,Etobicoke York,43.679845,-79.53899,Intersection, ,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,"23,22",,,7,,1799
-79.483188,43.693354,80632028,5000998310,2015,2015-06-14T04:00:00.000Z,1409,14,TRETHEWEY DR,CLEARVIEW HTS,5 m West of,Minor Arterial,Etobicoke York,43.693354,-79.483188,Intersection,At Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Approaching,Passenger,20 to 24,Minor,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,12,,,112,,1800
-79.207637,43.747851,80546793,6001334259,2016,2016-07-29T04:00:00.000Z,1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,Scarborough,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,0,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , ,Yes, , ,Yes,Yes, , , ,43,,,140,,1801
-79.207637,43.747851,80546794,6001334259,2016,2016-07-29T04:00:00.000Z,1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,Scarborough,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,30 to 34,None,0,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Unknown, , , , , , ,Yes, ,Yes, , ,Yes, , ,Yes,Yes, , , ,43,,,140,,1802
-79.207637,43.747851,80546795,6001334259,2016,2016-07-29T04:00:00.000Z,1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,Scarborough,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,48,East, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,Yes, , ,Yes,Yes, , , ,43,,,140,,1803
-79.207637,43.747851,80546796,6001334259,2016,2016-07-29T04:00:00.000Z,1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,Scarborough,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Minimal,0,East, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,Yes, , ,Yes,Yes, , , ,43,,,140,,1804
-79.371227,43.770285,80886170,7001814947,2017,2017-10-06T04:00:00.000Z,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,0,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,33,,,52,,1805
-79.371227,43.770285,80886171,7001814947,2017,2017-10-06T04:00:00.000Z,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,70 to 74,Minimal,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,33,,,52,,1806
-79.371227,43.770285,80886172,7001814947,2017,2017-10-06T04:00:00.000Z,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,75 to 79,Minimal,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,33,,,52,,1807
-79.371227,43.770285,80886173,7001814947,2017,2017-10-06T04:00:00.000Z,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Minimal,0,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,33,,,52,,1808
-79.371227,43.770285,80886174,7001814947,2017,2017-10-06T04:00:00.000Z,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,Minimal,0,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,33,,,52,,1809
-79.371227,43.770285,80886175,7001814947,2017,2017-10-06T04:00:00.000Z,1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,North York,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Minimal,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes,Yes, , ,33,,,52,,1810
-79.21069,43.816745,7449885,1308881,2012,2012-06-13T04:00:00.000Z,1827,18,SEWELLS RD,MORNINGSIDE AVE, ,Minor Arterial,Scarborough,43.816745,-79.21069,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,42,,,131,,1811
-79.21069,43.816745,7449886,1308881,2012,2012-06-13T04:00:00.000Z,1827,18,SEWELLS RD,MORNINGSIDE AVE, ,Minor Arterial,Scarborough,43.816745,-79.21069,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,42,,,131,,1812
-79.21069,43.816745,7449887,1308881,2012,2012-06-13T04:00:00.000Z,1827,18,SEWELLS RD,MORNINGSIDE AVE, ,Minor Arterial,Scarborough,43.816745,-79.21069,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , ,Yes,42,,,131,,1813
-79.26588,43.727336,80734404,7000117241,2017,2017-01-19T05:00:00.000Z,1828,18,KENNEDY RD,MERRIAN RD,30 m North of,Major Arterial,Scarborough,43.727336,-79.26588,Intersection,At Intersection,Traffic Controller,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Rear End,Driver,20 to 24,None,0,South,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,41,,,124,,1814
-79.26588,43.727336,80734405,7000117241,2017,2017-01-19T05:00:00.000Z,1828,18,KENNEDY RD,MERRIAN RD,30 m North of,Major Arterial,Scarborough,43.727336,-79.26588,Intersection,At Intersection,Traffic Controller,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Rear End,Driver,20 to 24,Major,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,41,,,124,,1815
-79.611308,43.720599,80546839,6001378926,2016,2016-08-05T04:00:00.000Z,1829,18,REXDALE BLVD,HUMBERWOOD BLVD, ,Major Arterial,Etobicoke York,43.720599,-79.611308,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Approaching,Truck Driver,45 to 49,None,0,West,Truck-Tractor,Going Ahead,Driving Properly,Normal, , , , , , , , , ,Yes,Yes, , , ,Yes,Yes, , , ,23,,,1,,1816
-79.611308,43.720599,80546945,6001378926,2016,2016-08-05T04:00:00.000Z,1829,18,REXDALE BLVD,HUMBERWOOD BLVD, ,Major Arterial,Etobicoke York,43.720599,-79.611308,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Approaching,Motorcycle Driver,25 to 29,Fatal,51,East,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , , ,Yes,Yes, , , ,Yes,Yes, , , ,23,,,1,,1817
-79.563159,43.674468,80490372,5001760771,2015,2015-10-12T04:00:00.000Z,1830,18,EGLINTON AVE W,MARTIN GROVE RD, ,Major Arterial,Etobicoke York,43.674468,-79.563159,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,0,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,"23,22",,,10,,1818
-79.563159,43.674468,80490373,5001760771,2015,2015-10-12T04:00:00.000Z,1830,18,EGLINTON AVE W,MARTIN GROVE RD, ,Major Arterial,Etobicoke York,43.674468,-79.563159,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,45 to 49,Major,0,East,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,"23,22",,,10,,1819
-79.563159,43.674468,80490374,5001760771,2015,2015-10-12T04:00:00.000Z,1830,18,EGLINTON AVE W,MARTIN GROVE RD, ,Major Arterial,Etobicoke York,43.674468,-79.563159,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,None,0, , , , , , , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,"23,22",,,10,,1820
-79.563159,43.674468,80490375,5001760771,2015,2015-10-12T04:00:00.000Z,1830,18,EGLINTON AVE W,MARTIN GROVE RD, ,Major Arterial,Etobicoke York,43.674468,-79.563159,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,None,0, , , , , , , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,"23,22",,,10,,1821
-79.563159,43.674468,80490376,5001760771,2015,2015-10-12T04:00:00.000Z,1830,18,EGLINTON AVE W,MARTIN GROVE RD, ,Major Arterial,Etobicoke York,43.674468,-79.563159,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,0 to 4,None,0, , , , , , , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,"23,22",,,10,,1822
-79.563159,43.674468,80490377,5001760771,2015,2015-10-12T04:00:00.000Z,1830,18,EGLINTON AVE W,MARTIN GROVE RD, ,Major Arterial,Etobicoke York,43.674468,-79.563159,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,None,0, , , , , , , , , , , , , ,Yes,Yes, , , ,Yes,Yes,Yes, , , ,"23,22",,,10,,1823
-79.36629,43.660145,7873696,1379915,2013,2013-07-19T04:00:00.000Z,1831,18,PARLIAMENT ST,COLE  ST, ,Minor Arterial,Toronto and East York,43.660145,-79.36629,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,0,North,Motorcycle,Going Ahead,Speed too Fast For Condition,Inattentive, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,51,,,72,,1824
-79.255756,43.783583,80545161,6001183781,2016,2016-07-06T04:00:00.000Z,1831,18,401 C W MCCOWAN N RAMP RD,MCCOWAN RD, ,Expressway,Scarborough,43.783583,-79.255756,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Motorcycle Driver,40 to 44,Fatal,42,West,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,42,,,128,,1825
-79.255756,43.783583,80545163,6001183781,2016,2016-07-06T04:00:00.000Z,1831,18,401 C W MCCOWAN N RAMP RD,MCCOWAN RD, ,Expressway,Scarborough,43.783583,-79.255756,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,20 to 24,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,42,,,128,,1826
-79.573322,43.764662,80500883,6000414700,2016,2016-03-09T05:00:00.000Z,1835,18,STEELES AVE W,ISLINGTON AVE, ,Major Arterial,Etobicoke York,43.764662,-79.573322,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Rear End,Motorcycle Driver,25 to 29,Fatal,16,West,Motorcycle,Going Ahead,Speed too Fast For Condition,Unknown, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,31,,,21,,1827
-79.38379,43.655745,5425397,1067165,2008,2008-10-29T04:00:00.000Z,1836,18,BAY ST,DUNDAS ST W, ,Major Arterial,Toronto and East York,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,50 to 54,None,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,,,76,,1828
-79.38379,43.655745,5425398,1067165,2008,2008-10-29T04:00:00.000Z,1836,18,BAY ST,DUNDAS ST W, ,Major Arterial,Toronto and East York,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,,,76,,1829
-79.38379,43.655745,5425399,1067165,2008,2008-10-29T04:00:00.000Z,1836,18,BAY ST,DUNDAS ST W, ,Major Arterial,Toronto and East York,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,0,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,,,76,,1830
-79.38379,43.655745,5425400,1067165,2008,2008-10-29T04:00:00.000Z,1836,18,BAY ST,DUNDAS ST W, ,Major Arterial,Toronto and East York,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,None,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,,,76,,1831
-79.38379,43.655745,5425401,1067165,2008,2008-10-29T04:00:00.000Z,1836,18,BAY ST,DUNDAS ST W, ,Major Arterial,Toronto and East York,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,South,"Automobile, Station Wagon",Changing Lanes,Lost control,Unknown, , , , , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,,,76,,1832
-79.38379,43.655745,5425402,1067165,2008,2008-10-29T04:00:00.000Z,1836,18,BAY ST,DUNDAS ST W, ,Major Arterial,Toronto and East York,43.655745,-79.38379,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,0, ,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , ,Yes,Yes,Yes, , , ,52,,,76,,1833
-79.37619,43.690945,7440053,1304929,2012,2012-05-29T04:00:00.000Z,1836,18,HUDSON DR,INGLEWOOD DR E, ,Local,Toronto and East York,43.690945,-79.37619,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Driver,75 to 79,Major,0,North,"Automobile, Station Wagon",Reversing,Other,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,53,,,98,,1834
-79.37619,43.690945,7440054,1304929,2012,2012-05-29T04:00:00.000Z,1836,18,HUDSON DR,INGLEWOOD DR E, ,Local,Toronto and East York,43.690945,-79.37619,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,0,South,Other,Parked, , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,53,,,98,,1835
-79.37619,43.690945,7440055,1304929,2012,2012-05-29T04:00:00.000Z,1836,18,HUDSON DR,INGLEWOOD DR E, ,Local,Toronto and East York,43.690945,-79.37619,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,0,North,Other,Parked, , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,53,,,98,,1836
-79.37619,43.690945,7440056,1304929,2012,2012-05-29T04:00:00.000Z,1836,18,HUDSON DR,INGLEWOOD DR E, ,Local,Toronto and East York,43.690945,-79.37619,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,0,North,Other,Parked, , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,53,,,98,,1837
-79.45045,43.734896,80492214,5001910400,2015,2015-11-06T05:00:00.000Z,1836,18,WILLIAM R ALLEN RD S,WILSON AVE,90 m North of,Expressway,North York,43.734896,-79.45045,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Major,0,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Inattentive, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,32,,,33,,1838
-79.45045,43.734896,80492215,5001910400,2015,2015-11-06T05:00:00.000Z,1836,18,WILLIAM R ALLEN RD S,WILSON AVE,90 m North of,Expressway,North York,43.734896,-79.45045,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,Major,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,32,,,33,,1839
-79.35619,43.649045,6622971,1230701,2011,2011-04-30T04:00:00.000Z,1837,18,F G GARDINER XY Expr E,CHERRY ST, ,Expressway,Toronto and East York,43.649045,-79.35619,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Motorcycle Driver,25 to 29,Fatal,8,East,Motorcycle,Going Ahead,Exceeding Speed Limit,Had Been Drinking, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,51,,,77,,1840
-79.35619,43.649045,6622972,1230701,2011,2011-04-30T04:00:00.000Z,1837,18,F G GARDINER XY Expr E,CHERRY ST, ,Expressway,Toronto and East York,43.649045,-79.35619,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,25 to 29,None,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,51,,,77,,1841
-79.341487,43.653346,5377809,1046409,2008,2008-06-24T04:00:00.000Z,1838,18,F G GARDINER XY  W,LAKE SHORE BLVD E, ,Expressway,Toronto and East York,43.653346,-79.341487,Entrance Ramp Westbound, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,35 to 39,Major,0,West,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,55,,,70,,1842
-79.341487,43.653346,5377810,1046409,2008,2008-06-24T04:00:00.000Z,1838,18,F G GARDINER XY  W,LAKE SHORE BLVD E, ,Expressway,Toronto and East York,43.653346,-79.341487,Entrance Ramp Westbound, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,55,,,70,,1843
-79.477252,43.692324,80935880,7002025111,2017,2017-11-08T05:00:00.000Z,1838,18,TRETHEWEY DR,IRVING RD,20 m North of,Minor Arterial,Etobicoke York,43.692324,-79.477252,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,West,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Normal, ,Yes,Yes, , , , , ,Yes,Yes, , , ,12,,,112,,1844
-79.477252,43.692324,80935881,7002025111,2017,2017-11-08T05:00:00.000Z,1838,18,TRETHEWEY DR,IRVING RD,20 m North of,Minor Arterial,Etobicoke York,43.692324,-79.477252,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Going Ahead,Improper Passing,Inattentive, , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , , ,12,,,112,,1845
-79.33609,43.772945,7816964,1355516,2013,2013-04-12T04:00:00.000Z,1845,18,YORKLAND Blvd,CONSUMERS Rd, ,Minor Arterial,North York,43.772945,-79.33609,Mid-Block, ,No Control,Clear,Daylight,Wet,Non-Fatal Injury,SMV Other,Driver,30 to 34,Major,0,West,"Automobile, Station Wagon",Turning Left,Speed too Fast For Condition,Inattentive, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,33,,,53,,1846
-79.502383,43.62345,80627030,4001616287,2014,2014-02-28T05:00:00.000Z,1845,18,7 QUEEN ELIZABETH BLVD, , ,Local,Etobicoke York,43.62345,-79.502383,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,0,East,"Automobile, Station Wagon",Other,Exceeding Speed Limit,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , , , , ,Yes,Yes, ,Yes, ,22,,,16,,1847
-79.43279,43.669645,6153492,1173424,2010,2010-06-15T04:00:00.000Z,1846,18,DOVERCOURT RD,DUPONT ST, ,Major Arterial,Toronto and East York,43.669645,-79.43279,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08", , , , , , , ,Yes,Yes, , , , , ,Yes,Yes,Yes,Yes, ,14,,,93,,1848
-79.43279,43.669645,6153493,1173424,2010,2010-06-15T04:00:00.000Z,1846,18,DOVERCOURT RD,DUPONT ST, ,Major Arterial,Toronto and East York,43.669645,-79.43279,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,East,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Normal, ,Yes,Yes, , , , , ,Yes,Yes,Yes,Yes, ,14,,,93,,1849
-79.283893,43.773146,7808065,1351606,2013,2013-04-13T04:00:00.000Z,1846,18,KENNEDY RD,401 C E KENNEDY RAMP RD E, ,Expressway,Scarborough,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,40 to 44,None,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , ,Yes,Yes, , , , ,Yes,Yes,Yes,Yes,Yes, ,41,,,126,,1850
