X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.589214,43.741084,7466532,1316023,2012,2012-09-10T04:00:00.000Z,915,9,ALBION RD,FINCH AVE W, ,Major Arterial,Etobicoke York,43.741084,-79.589214,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,Major,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes, , , ,23,,,2,,1249
-79.589214,43.741084,7466533,1316023,2012,2012-09-10T04:00:00.000Z,915,9,ALBION RD,FINCH AVE W, ,Major Arterial,Etobicoke York,43.741084,-79.589214,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,unknown,None,0,East,"Automobile, Station Wagon",Going Ahead,Following too Close,Unknown, , , , , , , , ,Yes, , , , , , ,Yes, , , ,23,,,2,,1250
-79.26919,43.811645,6135979,1165679,2010,2010-04-29T04:00:00.000Z,916,9,SANDHURST CRCL,MCCOWAN RD, ,Major Arterial,Scarborough,43.811645,-79.26919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,42,,,129,,1251
-79.26919,43.811645,6135980,1165679,2010,2010-04-29T04:00:00.000Z,916,9,SANDHURST CRCL,MCCOWAN RD, ,Major Arterial,Scarborough,43.811645,-79.26919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Other,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,42,,,129,,1252
-79.54289,43.688645,6152497,1172992,2010,2010-06-12T04:00:00.000Z,916,9,ISLINGTON AVE,THE WESTWAY, ,Major Arterial,Etobicoke York,43.688645,-79.54289,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,25 to 29,Fatal,21,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,23,,,6,,1253
-79.54289,43.688645,6152498,1172992,2010,2010-06-12T04:00:00.000Z,916,9,ISLINGTON AVE,THE WESTWAY, ,Major Arterial,Etobicoke York,43.688645,-79.54289,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,40 to 44,None,0,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,23,,,6,,1254
-79.54289,43.688645,6152499,1172992,2010,2010-06-12T04:00:00.000Z,916,9,ISLINGTON AVE,THE WESTWAY, ,Major Arterial,Etobicoke York,43.688645,-79.54289,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,23,,,6,,1255
-79.54289,43.688645,6152500,1172992,2010,2010-06-12T04:00:00.000Z,916,9,ISLINGTON AVE,THE WESTWAY, ,Major Arterial,Etobicoke York,43.688645,-79.54289,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,20 to 24,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes, , , , , , ,Yes,Yes, , ,23,,,6,,1256
-79.37739,43.647845,7799453,1348049,2013,2013-02-19T05:00:00.000Z,916,9,YONGE ST,WELLINGTON ST W, ,Major Arterial,Toronto and East York,43.647845,-79.37739,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,0,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"51,52",,,76,,1257
-79.37739,43.647845,7799454,1348049,2013,2013-02-19T05:00:00.000Z,916,9,YONGE ST,WELLINGTON ST W, ,Major Arterial,Toronto and East York,43.647845,-79.37739,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,0,South,Other, , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"51,52",,,76,,1258
-79.369525,43.668101,80632108,6001446484,2016,2016-08-16T04:00:00.000Z,917,9,WELLESLEY ST E,PARLIAMENT ST, ,Minor Arterial,Toronto and East York,43.668101,-79.369525,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,51,,,71,,1259
-79.369525,43.668101,80632109,6001446484,2016,2016-08-16T04:00:00.000Z,917,9,WELLESLEY ST E,PARLIAMENT ST, ,Minor Arterial,Toronto and East York,43.668101,-79.369525,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,0,West, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,51,,,71,,1260
-79.393894,43.710574,80175408,4002986275,2014,2014-09-26T04:00:00.000Z,918,9,REDPATH AVE,BROADWAY AVE, ,Collector,Toronto and East York,43.710574,-79.393894,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,0,South,Police Vehicle,Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, , , , , ,Yes, , ,Yes, , , ,53,,,104,,1261
-79.393894,43.710574,80175409,4002986275,2014,2014-09-26T04:00:00.000Z,918,9,REDPATH AVE,BROADWAY AVE, ,Collector,Toronto and East York,43.710574,-79.393894,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,0,North, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , , , ,Yes, , ,Yes, , , ,53,,,104,,1262
-79.51249,43.685545,5334474,1026843,2008,2008-03-09T05:00:00.000Z,920,9,SCARLETT RD,RICHVIEW RD, ,Major Arterial,Etobicoke York,43.685545,-79.51249,Intersection, ,Stop Sign,Clear,Daylight,Packed Snow,Fatal,Turning Movement,Passenger,60 to 64,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,23,,,8,,1263
-79.51249,43.685545,5334475,1026843,2008,2008-03-09T05:00:00.000Z,920,9,SCARLETT RD,RICHVIEW RD, ,Major Arterial,Etobicoke York,43.685545,-79.51249,Intersection, ,Stop Sign,Clear,Daylight,Packed Snow,Fatal,Turning Movement,Driver,85 to 89,Fatal,11,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Unknown, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,23,,,8,,1264
-79.51249,43.685545,5334476,1026843,2008,2008-03-09T05:00:00.000Z,920,9,SCARLETT RD,RICHVIEW RD, ,Major Arterial,Etobicoke York,43.685545,-79.51249,Intersection, ,Stop Sign,Clear,Daylight,Packed Snow,Fatal,Turning Movement,Driver,70 to 74,Minor,0,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,23,,,8,,1265
-79.45759,43.674745,5413936,1062115,2008,2008-09-02T04:00:00.000Z,920,9,ST CLAIR AVE W,LAUGHTON AVE, ,Major Arterial,Toronto and East York,43.674745,-79.45759,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"12,11",,,91,,1266
-79.45759,43.674745,5413937,1062115,2008,2008-09-02T04:00:00.000Z,920,9,ST CLAIR AVE W,LAUGHTON AVE, ,Major Arterial,Toronto and East York,43.674745,-79.45759,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"12,11",,,91,,1267
-79.45759,43.674745,5413938,1062115,2008,2008-09-02T04:00:00.000Z,920,9,ST CLAIR AVE W,LAUGHTON AVE, ,Major Arterial,Toronto and East York,43.674745,-79.45759,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,0 to 4,None,0, ,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"12,11",,,91,,1268
-79.45759,43.674745,5413939,1062115,2008,2008-09-02T04:00:00.000Z,920,9,ST CLAIR AVE W,LAUGHTON AVE, ,Major Arterial,Toronto and East York,43.674745,-79.45759,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,0, ,Other,Unknown, , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"12,11",,,91,,1269
-79.44819,43.772845,5456376,1084803,2008,2008-12-29T05:00:00.000Z,920,9,FINCH AVE W,VIRGILWOOD DR, ,Major Arterial,North York,43.772845,-79.44819,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,32,,,35,,1270
-79.44819,43.772845,5456377,1084803,2008,2008-12-29T05:00:00.000Z,920,9,FINCH AVE W,VIRGILWOOD DR, ,Major Arterial,North York,43.772845,-79.44819,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,32,,,35,,1271
-79.44819,43.772845,5456378,1084803,2008,2008-12-29T05:00:00.000Z,920,9,FINCH AVE W,VIRGILWOOD DR, ,Major Arterial,North York,43.772845,-79.44819,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,0,North,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,32,,,35,,1272
-79.42589,43.703345,7467018,1316232,2012,2012-09-21T04:00:00.000Z,920,9,VESTA DR,BATHURST ST, ,Major Arterial,North York,43.703345,-79.42589,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"13,53",,,102,,1273
-79.42589,43.703345,7467019,1316232,2012,2012-09-21T04:00:00.000Z,920,9,VESTA DR,BATHURST ST, ,Major Arterial,North York,43.703345,-79.42589,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"13,53",,,102,,1274
-79.42589,43.703345,7467020,1316232,2012,2012-09-21T04:00:00.000Z,920,9,VESTA DR,BATHURST ST, ,Major Arterial,North York,43.703345,-79.42589,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,0,West,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"13,53",,,102,,1275
-79.60999,43.744645,7792774,1345231,2013,2013-01-25T05:00:00.000Z,920,9,ALBION RD,HIGHWAY 27  S, ,Major Arterial,Etobicoke York,43.744645,-79.60999,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,60 to 64,None,0,East,Truck - Open,Stopped,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes, , , ,Yes,Yes, , , ,23,,,1,,1276
-79.60999,43.744645,7792775,1345231,2013,2013-01-25T05:00:00.000Z,920,9,ALBION RD,HIGHWAY 27  S, ,Major Arterial,Etobicoke York,43.744645,-79.60999,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, ,Yes, , , ,Yes,Yes, , , ,23,,,1,,1277
-79.60999,43.744645,7792776,1345231,2013,2013-01-25T05:00:00.000Z,920,9,ALBION RD,HIGHWAY 27  S, ,Major Arterial,Etobicoke York,43.744645,-79.60999,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Major,0,East,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Inattentive, , , , , , , , ,Yes, ,Yes, , , ,Yes,Yes, , , ,23,,,1,,1278
-79.60999,43.744645,7792777,1345231,2013,2013-01-25T05:00:00.000Z,920,9,ALBION RD,HIGHWAY 27  S, ,Major Arterial,Etobicoke York,43.744645,-79.60999,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Trailer Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, ,Yes, , , ,Yes,Yes, , , ,23,,,1,,1279
-79.347087,43.738459,7894898,1388412,2013,2013-11-03T04:00:00.000Z,920,9,THE DONWAY  W,LAWRENCE AVE E, ,Minor Arterial,North York,43.738459,-79.347087,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,33,,,42,,1280
-79.347087,43.738459,7894899,1388412,2013,2013-11-03T04:00:00.000Z,920,9,THE DONWAY  W,LAWRENCE AVE E, ,Minor Arterial,North York,43.738459,-79.347087,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Minor,0,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Inattentive, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,33,,,42,,1281
-79.347087,43.738459,7894900,1388412,2013,2013-11-03T04:00:00.000Z,920,9,THE DONWAY  W,LAWRENCE AVE E, ,Minor Arterial,North York,43.738459,-79.347087,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,33,,,42,,1282
-79.354686,43.660643,80780659,7001432218,2017,2017-08-09T04:00:00.000Z,923,9,DON VALLEY PARKWAY  S,DUNDAS ST E,100 m South of,Expressway,Toronto and East York,43.660643,-79.354686,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Major,0,South,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal, , , , , , , , ,Yes, , , , , , ,Yes, , , ,55,,,70,,1283
-79.354686,43.660643,80780660,7001432218,2017,2017-08-09T04:00:00.000Z,923,9,DON VALLEY PARKWAY  S,DUNDAS ST E,100 m South of,Expressway,Toronto and East York,43.660643,-79.354686,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,None,0,South,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal, , , , , , , , ,Yes, , , , , , ,Yes, , , ,55,,,70,,1284
-79.354686,43.660643,80780661,7001432218,2017,2017-08-09T04:00:00.000Z,923,9,DON VALLEY PARKWAY  S,DUNDAS ST E,100 m South of,Expressway,Toronto and East York,43.660643,-79.354686,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,25 to 29,Minor,0,South,Tow Truck,Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes, , , ,55,,,70,,1285
-79.45189,43.752645,7799836,1348211,2013,2013-02-21T05:00:00.000Z,924,9,SHEPPARD AVE W,FAYWOOD BLVD, ,Major Arterial,North York,43.752645,-79.45189,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,32,,,33,,1286
-79.45189,43.752645,7799837,1348211,2013,2013-02-21T05:00:00.000Z,924,9,SHEPPARD AVE W,FAYWOOD BLVD, ,Major Arterial,North York,43.752645,-79.45189,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,0,North,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,32,,,33,,1287
-79.29169,43.827245,7775674,1335937,2013,2013-01-07T05:00:00.000Z,925,9,STEELES AVE E,ASHCOTT ST, ,Major Arterial,Scarborough,43.827245,-79.29169,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,0,North,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,42,,,130,,1288
-79.29169,43.827245,7775675,1335937,2013,2013-01-07T05:00:00.000Z,925,9,STEELES AVE E,ASHCOTT ST, ,Major Arterial,Scarborough,43.827245,-79.29169,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,42,,,130,,1289
-79.540073,43.636099,80485259,6000164025,2016,2016-01-28T05:00:00.000Z,925,9,DUNDAS ST W,POPLAR AVE, ,Major Arterial,Etobicoke York,43.636099,-79.540073,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,10,South, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Normal, , , ,Yes, , , , ,Yes, , , ,Yes, , , ,22,,,14,,1290
-79.540073,43.636099,80485312,6000164025,2016,2016-01-28T05:00:00.000Z,925,9,DUNDAS ST W,POPLAR AVE, ,Major Arterial,Etobicoke York,43.636099,-79.540073,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,30 to 34,None,0,North,"Bus (Other) (Go Bus, Gray Coach)",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, , , , ,Yes, , , ,Yes, , , ,22,,,14,,1291
-79.375842,43.798747,80632235,6001717262,2016,2016-09-27T04:00:00.000Z,925,9,CUMMER AVE,PINEWAY BLVD, ,Collector,North York,43.798747,-79.375842,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,33,,,49,,1292
-79.375842,43.798747,80632236,6001717262,2016,2016-09-27T04:00:00.000Z,925,9,CUMMER AVE,PINEWAY BLVD, ,Collector,North York,43.798747,-79.375842,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,0,North, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,33,,,49,,1293
-79.38609,43.791845,6805772,1261275,2011,2011-10-26T04:00:00.000Z,926,9,SNOWCREST AVE,WYVERN RD, ,Local,North York,43.791845,-79.38609,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,33,,,49,,1294
-79.38609,43.791845,6805773,1261275,2011,2011-10-26T04:00:00.000Z,926,9,SNOWCREST AVE,WYVERN RD, ,Local,North York,43.791845,-79.38609,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,0,South,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,33,,,49,,1295
-79.32088,43.683932,7890603,1386873,2013,2013-10-11T04:00:00.000Z,927,9,DANFORTH Ave,WOODINGTON Ave, ,Major Arterial,Toronto and East York,43.683932,-79.32088,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"54,55",,,64,,1296
-79.32088,43.683932,7890604,1386873,2013,2013-10-11T04:00:00.000Z,927,9,DANFORTH Ave,WOODINGTON Ave, ,Major Arterial,Toronto and East York,43.683932,-79.32088,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"54,55",,,64,,1297
-79.32088,43.683932,7890605,1386873,2013,2013-10-11T04:00:00.000Z,927,9,DANFORTH Ave,WOODINGTON Ave, ,Major Arterial,Toronto and East York,43.683932,-79.32088,Intersection, ,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,0,North,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,"54,55",,,64,,1298
-79.32659,43.667545,5213057,1092784,2009,2009-02-02T05:00:00.000Z,930,9,GREENWOOD Aven,DUNDAS Stre E, ,Minor Arterial,Toronto and East York,43.667545,-79.32659,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,55,,,65,,1299
-79.32659,43.667545,5213058,1092784,2009,2009-02-02T05:00:00.000Z,930,9,GREENWOOD Aven,DUNDAS Stre E, ,Minor Arterial,Toronto and East York,43.667545,-79.32659,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,0, ,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,55,,,65,,1300
-79.383151,43.671034,80564154,6001200915,2016,2016-07-09T04:00:00.000Z,930,9,CHURCH ST,BLOOR ST E, ,Major Arterial,Toronto and East York,43.671034,-79.383151,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Minor,0,South,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,"51,53",,,75,,1301
-79.383151,43.671034,80564155,6001200915,2016,2016-07-09T04:00:00.000Z,930,9,CHURCH ST,BLOOR ST E, ,Major Arterial,Toronto and East York,43.671034,-79.383151,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Major,0,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,"51,53",,,75,,1302
-79.383151,43.671034,80564156,6001200915,2016,2016-07-09T04:00:00.000Z,930,9,CHURCH ST,BLOOR ST E, ,Major Arterial,Toronto and East York,43.671034,-79.383151,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,"51,53",,,75,,1303
-79.337711,43.700286,80218522,4002919707,2014,2014-09-16T04:00:00.000Z,932,9,DVP S DON MILLS S RAMP RD,DON MILLS RD,10 m South of,Expressway,Toronto and East York,43.700286,-79.337711,Mid-Block,Overpass or Bridge,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Truck Driver,50 to 54,Major,0,South,Truck (other),Going Ahead,Speed too Fast For Condition,Normal, , , , , , , , , , ,Yes, , , ,Yes,Yes, , , ,54,,,58,,1304
-79.49419,43.750445,6103997,1151467,2010,2010-01-10T05:00:00.000Z,933,9,SENTINEL Road,STILECROFT Driv, ,Collector,North York,43.750445,-79.49419,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,35 to 39,None,0,South,Truck - Open,Going Ahead,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, , , ,Yes, , , , ,Yes, , , ,31,,,27,,1305
-79.49419,43.750445,6103998,1151467,2010,2010-01-10T05:00:00.000Z,933,9,SENTINEL Road,STILECROFT Driv, ,Collector,North York,43.750445,-79.49419,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,0,East,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,31,,,27,,1306
-79.34899,43.650745,6218312,1200931,2010,2010-11-11T05:00:00.000Z,934,9,F G GARDINER Expr W,DON VALLEY PARKWAY  N, ,Expressway,Toronto and East York,43.650745,-79.34899,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,0,West,Motorcycle,Going Ahead,Lost control,Normal, , , , , , , , , ,Yes, , , , ,Yes,Yes, , , ,51,,,77,,1307
